fatality_id,Crash_ID,Road_User,Gender,Age,Age_Group
79,20241053,Driver,Male,21,17_to_25
80,20241053,Passenger,Male,21,17_to_25
81,20243046,Driver,Male,16,0_to_16
82,20243046,Passenger,Female,22,17_to_25
83,20245107,Motorcycle rider,Male,24,17_to_25
84,20241080,Driver,Female,21,17_to_25
85,20242006,Motorcycle rider,Male,43,40_to_64
86,20245130,Driver,Male,51,40_to_64
87,20243044,Passenger,Male,23,17_to_25
88,20246009,Motorcycle rider,Unknown,74,65_to_74
89,20241274,Passenger,Female,80,75_or_older
90,20242073,Motorcycle rider,Male,24,17_to_25
91,20241240,Pedestrian,Female,-9,Unknown
92,20242035,Pedestrian,Male,76,75_or_older
93,20243176,Passenger,Male,23,17_to_25
94,20245006,Pedestrian,Female,67,65_to_74
95,20241181,Pedestrian,Female,64,40_to_64
96,20243110,Driver,Female,17,17_to_25
97,20242037,Driver,Male,35,26_to_39
98,20244044,Motorcycle rider,Male,71,65_to_74
99,20243090,Driver,Male,41,40_to_64
100,20243147,Driver,Male,66,65_to_74
101,20245083,Driver,Female,24,17_to_25
102,20244019,Motorcycle rider,Male,60,40_to_64
103,20241194,Driver,Male,54,40_to_64
104,20241139,Motorcycle rider,Male,18,17_to_25
105,20241197,Driver,Male,24,17_to_25
106,20243220,Pedestrian,Male,27,26_to_39
107,20243267,Driver,Male,38,26_to_39
108,20241057,Passenger,Female,97,75_or_older
109,20245164,Driver,Male,46,40_to_64
110,20243174,Driver,Male,83,75_or_older
111,20242148,Driver,Male,32,26_to_39
112,20241166,Driver,Male,49,40_to_64
113,20247011,Driver,Male,74,65_to_74
114,20243213,Driver,Male,36,26_to_39
115,20241096,Driver,Male,70,65_to_74
116,20242089,Driver,Female,29,26_to_39
117,20245012,Motorcycle rider,Male,39,26_to_39
118,20245070,Driver,Male,39,26_to_39
119,20243073,Motorcycle rider,Male,26,26_to_39
120,20242264,Driver,Female,51,40_to_64
121,20241027,Driver,Male,43,40_to_64
122,20242018,Motorcycle rider,Male,25,17_to_25
123,20241163,Motorcycle rider,Male,61,40_to_64
124,20243143,Driver,Male,52,40_to_64
125,20241222,Motorcycle rider,Male,22,17_to_25
126,20241218,Driver,Male,53,40_to_64
127,20243249,Motorcycle rider,Male,44,40_to_64
128,20243098,Passenger,Female,57,40_to_64
129,20242193,Unknown,Male,69,65_to_74
130,20241306,Driver,Male,18,17_to_25
131,20247002,Driver,Male,47,40_to_64
132,20243037,Passenger,Male,18,17_to_25
133,20244083,Driver,Male,53,40_to_64
134,20245145,Driver,Male,76,75_or_older
135,20241196,Motorcycle rider,Male,25,17_to_25
136,20244028,Passenger,Female,44,40_to_64
137,20244028,Passenger,Female,64,40_to_64
138,20243038,Driver,Male,17,17_to_25
139,20242023,Pedestrian,Female,43,40_to_64
140,20242230,Driver,Female,83,75_or_older
141,20242127,Pedal cyclist,Male,71,65_to_74
142,20242120,Motorcycle rider,Male,69,65_to_74
143,20241106,Passenger,Male,87,75_or_older
144,20241230,Pedestrian,Female,58,40_to_64
145,20241055,Driver,Male,45,40_to_64
146,20241267,Motorcycle rider,Male,43,40_to_64
147,20242260,Driver,Male,38,26_to_39
148,20242158,Driver,Male,66,65_to_74
149,20242057,Driver,Male,15,0_to_16
150,20242163,Passenger,Female,81,75_or_older
151,20245098,Driver,Male,22,17_to_25
152,20243153,Driver,Male,27,26_to_39
153,20242161,Pedestrian,Male,63,40_to_64
154,20241236,Motorcycle rider,Male,38,26_to_39
155,20243172,Pedal cyclist,Male,36,26_to_39
156,20245162,Motorcycle rider,Male,21,17_to_25
157,20242213,Driver,Female,18,17_to_25
158,20242005,Pedestrian,Female,76,75_or_older
159,20241188,Motorcycle rider,Male,47,40_to_64
160,20245056,Pedestrian,Female,40,40_to_64
161,20245008,Driver,Female,77,75_or_older
162,20242114,Driver,Male,56,40_to_64
163,20242114,Driver,Male,42,40_to_64
164,20243191,Driver,Female,78,75_or_older
165,20243191,Driver,Female,19,17_to_25
166,20241256,Driver,Female,76,75_or_older
167,20241256,Passenger,Male,23,17_to_25
168,20247006,Passenger,Male,28,26_to_39
169,20242207,Driver,Male,63,40_to_64
170,20242019,Driver,Female,78,75_or_older
171,20243008,Passenger,Male,25,17_to_25
172,20243001,Pedestrian,Male,29,26_to_39
173,20243041,Driver,Male,37,26_to_39
174,20244021,Pedestrian,Female,71,65_to_74
175,20243113,Driver,Male,18,17_to_25
176,20242050,Driver,Male,21,17_to_25
177,20242004,Passenger,Female,57,40_to_64
178,20241107,Driver,Female,42,40_to_64
179,20243022,Driver,Female,15,0_to_16
180,20248002,Driver,Male,26,26_to_39
181,20242088,Driver,Male,21,17_to_25
182,20241173,Passenger,Female,60,40_to_64
183,20241173,Driver,Male,57,40_to_64
184,20241004,Driver,Male,30,26_to_39
185,20246004,Driver,Male,36,26_to_39
186,20241201,Pedestrian,Female,48,40_to_64
187,20242124,Motorcycle rider,Male,54,40_to_64
188,20241029,Motorcycle rider,Female,60,40_to_64
189,20243005,Motorcycle rider,Male,68,65_to_74
190,20241261,Motorcycle rider,Male,66,65_to_74
191,20244024,Pedal cyclist,Male,65,65_to_74
192,20245004,Driver,Male,63,40_to_64
193,20245134,Driver,Male,32,26_to_39
194,20241215,Passenger,Male,19,17_to_25
195,20243186,Driver,Male,20,17_to_25
196,20248006,Pedal cyclist,Male,66,65_to_74
197,20243208,Pedestrian,Male,35,26_to_39
198,20241134,Pedestrian,Male,28,26_to_39
199,20243040,Driver,Male,45,40_to_64
200,20243040,Passenger,Male,30,26_to_39
201,20241263,Driver,Male,70,65_to_74
202,20241302,Pedestrian,Female,31,26_to_39
203,20241147,Driver,Male,62,40_to_64
204,20243248,Driver,Female,69,65_to_74
205,20243096,Pedestrian,Female,83,75_or_older
206,20241150,Driver,Female,51,40_to_64
207,20241247,Driver,Male,37,26_to_39
208,20242051,Passenger,Male,16,0_to_16
209,20242174,Driver,Female,46,40_to_64
210,20241234,Passenger,Male,66,65_to_74
211,20242110,Driver,Male,76,75_or_older
212,20242052,Motorcycle rider,Male,55,40_to_64
213,20243247,Driver,Male,31,26_to_39
214,20243144,Driver,Male,60,40_to_64
215,20242013,Driver,Male,74,65_to_74
216,20242008,Driver,Female,23,17_to_25
217,20241235,Driver,Male,56,40_to_64
218,20243087,Driver,Female,55,40_to_64
219,20243087,Passenger,Male,82,75_or_older
220,20244061,Pedal cyclist,Male,43,40_to_64
221,20241009,Driver,Male,66,65_to_74
222,20241072,Pedestrian,Female,21,17_to_25
223,20243129,Driver,Male,56,40_to_64
224,20242219,Driver,Male,29,26_to_39
225,20241219,Driver,Female,75,75_or_older
226,20244010,Driver,Male,53,40_to_64
227,20244040,Motorcycle rider,Male,32,26_to_39
228,20243171,Driver,Female,31,26_to_39
229,20242075,Driver,Male,42,40_to_64
230,20243079,Driver,Female,40,40_to_64
231,20245103,Driver,Male,96,75_or_older
232,20242068,Driver,Male,20,17_to_25
233,20241045,Driver,Male,56,40_to_64
234,20243017,Passenger,Female,40,40_to_64
235,20243017,Passenger,Male,13,0_to_16
236,20242128,Driver,Male,39,26_to_39
237,20247024,Pedestrian,Female,62,40_to_64
238,20247024,Pedestrian,Female,47,40_to_64
239,20241160,Motorcycle rider,Male,64,40_to_64
240,20241081,Driver,Female,24,17_to_25
241,20242103,Unknown,Male,12,0_to_16
242,20241135,Driver,Male,27,26_to_39
243,20241209,Passenger,Male,37,26_to_39
244,20245051,Driver,Male,30,26_to_39
245,20242140,Pedestrian,Male,81,75_or_older
246,20242140,Pedestrian,Female,80,75_or_older
247,20242142,Driver,Female,21,17_to_25
248,20243107,Motorcycle rider,Male,39,26_to_39
249,20243020,Pedestrian,Male,27,26_to_39
250,20241151,Motorcycle rider,Male,54,40_to_64
251,20243158,Driver,Female,17,17_to_25
252,20241286,Passenger,Female,76,75_or_older
253,20243102,Motorcycle rider,Male,19,17_to_25
254,20241303,Motorcycle rider,Female,55,40_to_64
255,20246029,Driver,Female,44,40_to_64
256,20248005,Motorcycle rider,Male,28,26_to_39
257,20243035,Unknown,Male,15,0_to_16
258,20244018,Pedestrian,Male,91,75_or_older
259,20241060,Driver,Male,45,40_to_64
260,20241060,Passenger,Female,11,0_to_16
261,20242022,Driver,Female,53,40_to_64
262,20241037,Driver,Male,63,40_to_64
263,20241257,Driver,Male,62,40_to_64
264,20241128,Driver,Male,43,40_to_64
265,20243089,Driver,Male,73,65_to_74
266,20242181,Driver,Male,24,17_to_25
267,20243082,Motorcycle rider,Male,46,40_to_64
268,20245080,Driver,Male,69,65_to_74
269,20243150,Driver,Female,48,40_to_64
270,20245041,Driver,Female,57,40_to_64
271,20242152,Unknown,Male,31,26_to_39
272,20247010,Driver,Female,59,40_to_64
273,20245088,Driver,Male,29,26_to_39
274,20243170,Pedestrian,Male,69,65_to_74
275,20243239,Driver,Male,30,26_to_39
276,20242040,Driver,Male,37,26_to_39
277,20243084,Motorcycle rider,Male,51,40_to_64
278,20241030,Driver,Male,46,40_to_64
279,20245016,Passenger,Male,34,26_to_39
280,20245016,Passenger,Male,22,17_to_25
281,20245016,Passenger,Male,22,17_to_25
282,20243127,Motorcycle rider,Male,73,65_to_74
283,20243003,Passenger,Female,78,75_or_older
284,20243266,Driver,Male,73,65_to_74
285,20241042,Passenger,Female,74,65_to_74
286,20243121,Motorcycle rider,Male,20,17_to_25
287,20245124,Driver,Female,83,75_or_older
288,20245043,Driver,Female,23,17_to_25
289,20245043,Passenger,Female,31,26_to_39
290,20245044,Driver,Male,34,26_to_39
291,20241175,Driver,Male,18,17_to_25
292,20245061,Driver,Male,40,40_to_64
293,20243072,Motorcycle rider,Male,27,26_to_39
294,20242232,Pedestrian,Female,24,17_to_25
295,20244057,Driver,Male,27,26_to_39
296,20242173,Motorcycle rider,Male,21,17_to_25
297,20241091,Passenger,Male,14,0_to_16
298,20243201,Driver,Male,37,26_to_39
299,20242135,Driver,Female,53,40_to_64
300,20243225,Motorcycle rider,Male,41,40_to_64
301,20245116,Pedestrian,Male,90,75_or_older
302,20241167,Motorcycle rider,Male,27,26_to_39
303,20244060,Motorcycle rider,Male,48,40_to_64
304,20241268,Motorcycle rider,Female,34,26_to_39
305,20244013,Motorcycle rider,Male,22,17_to_25
306,20245002,Motorcycle rider,Male,32,26_to_39
307,20243235,Passenger,Male,58,40_to_64
308,20243235,Passenger,Female,68,65_to_74
309,20244059,Passenger,Male,5,0_to_16
310,20244059,Passenger,Female,15,0_to_16
311,20245015,Driver,Female,78,75_or_older
312,20241266,Motorcycle rider,Male,37,26_to_39
313,20243131,Driver,Male,56,40_to_64
314,20245111,Pedestrian,Female,70,65_to_74
315,20242080,Driver,Male,20,17_to_25
316,20245160,Driver,Male,37,26_to_39
317,20241287,Driver,Male,21,17_to_25
318,20241152,Driver,Male,30,26_to_39
319,20243161,Driver,Male,35,26_to_39
320,20242042,Pedestrian,Female,2,0_to_16
321,20243210,Motorcycle rider,Female,59,40_to_64
322,20244025,Motorcycle rider,Male,76,75_or_older
323,20243088,Pedestrian,Male,76,75_or_older
324,20241211,Driver,Male,51,40_to_64
325,20241211,Driver,Male,44,40_to_64
326,20242007,Driver,Male,34,26_to_39
327,20247050,Motorcycle rider,Male,56,40_to_64
328,20245037,Driver,Male,26,26_to_39
329,20241204,Driver,Male,77,75_or_older
330,20244062,Motorcycle rider,Male,19,17_to_25
331,20241137,Motorcycle rider,Male,65,65_to_74
332,20243117,Motorcycle rider,Male,21,17_to_25
333,20242081,Motorcycle rider,Male,27,26_to_39
334,20242015,Motorcycle rider,Male,48,40_to_64
335,20243206,Motorcycle rider,Male,21,17_to_25
336,20242034,Motorcycle rider,Male,59,40_to_64
337,20248003,Motorcycle rider,Female,33,26_to_39
338,20244032,Driver,Female,19,17_to_25
339,20241153,Driver,Male,49,40_to_64
340,20242138,Driver,Male,34,26_to_39
341,20243198,Driver,Male,61,40_to_64
342,20243190,Unknown,Female,34,26_to_39
343,20242107,Pedestrian,Male,11,0_to_16
344,20243080,Pedestrian,Female,39,26_to_39
345,20242204,Motorcycle rider,Male,30,26_to_39
346,20242139,Driver,Male,49,40_to_64
347,20245086,Motorcycle rider,Male,14,0_to_16
348,20247026,Driver,Female,29,26_to_39
349,20245063,Passenger,Female,24,17_to_25
350,20241103,Driver,Male,41,40_to_64
351,20247025,Pedestrian,Female,49,40_to_64
352,20242129,Driver,Female,31,26_to_39
353,20244027,Driver,Female,76,75_or_older
354,20243006,Pedestrian,Male,78,75_or_older
355,20243108,Motorcycle rider,Male,20,17_to_25
356,20243212,Pedal cyclist,Male,9,0_to_16
357,20241237,Motorcycle rider,Male,15,0_to_16
358,20241052,Pedestrian,Male,37,26_to_39
359,20241308,Driver,Male,30,26_to_39
360,20246027,Pedestrian,Male,52,40_to_64
361,20244072,Pedestrian,Female,1,0_to_16
362,20245125,Driver,Male,17,17_to_25
363,20241195,Driver,Female,52,40_to_64
364,20244043,Driver,Female,93,75_or_older
365,20241102,Driver,Male,87,75_or_older
366,20243194,Motorcycle rider,Male,37,26_to_39
367,20245148,Driver,Male,94,75_or_older
368,20246017,Passenger,Female,81,75_or_older
369,20246017,Passenger,Male,83,75_or_older
370,20243070,Motorcycle rider,Male,31,26_to_39
371,20243165,Motorcycle rider,Male,34,26_to_39
372,20241063,Driver,Male,53,40_to_64
373,20241132,Motorcycle rider,Male,23,17_to_25
374,20241292,Driver,Female,27,26_to_39
375,20245141,Driver,Female,32,26_to_39
376,20241189,Driver,Female,65,65_to_74
377,20241233,Passenger,Male,19,17_to_25
378,20241233,Passenger,Female,57,40_to_64
379,20241233,Passenger,Male,18,17_to_25
380,20241233,Driver,Male,57,40_to_64
381,20242115,Driver,Male,72,65_to_74
382,20242167,Driver,Male,81,75_or_older
383,20241016,Driver,Female,83,75_or_older
384,20243234,Driver,Male,60,40_to_64
385,20246025,Driver,Male,66,65_to_74
386,20241220,Driver,Female,44,40_to_64
387,20243002,Unknown,Female,15,0_to_16
388,20241034,Motorcycle rider,Male,21,17_to_25
389,20242012,Pedestrian,Female,79,75_or_older
390,20243009,Driver,Male,17,17_to_25
391,20243009,Motorcycle rider,Male,32,26_to_39
392,20245018,Driver,Male,23,17_to_25
393,20241269,Driver,Male,53,40_to_64
394,20242093,Driver,Male,74,65_to_74
395,20242176,Motorcycle rider,Male,22,17_to_25
396,20242255,Motorcycle rider,Male,22,17_to_25
397,20241066,Driver,Male,58,40_to_64
398,20242175,Motorcycle rider,Male,23,17_to_25
399,20243207,Pedestrian,Female,74,65_to_74
400,20242029,Pedestrian,Male,32,26_to_39
401,20241246,Driver,Male,41,40_to_64
402,20242046,Driver,Male,35,26_to_39
403,20241078,Driver,Male,17,17_to_25
404,20245065,Driver,Male,29,26_to_39
405,20243064,Pedestrian,Male,53,40_to_64
406,20241013,Passenger,Female,22,17_to_25
407,20241013,Passenger,Male,22,17_to_25
408,20246019,Driver,Male,51,40_to_64
409,20247019,Driver,Male,17,17_to_25
410,20247039,Driver,Male,26,26_to_39
411,20242257,Passenger,Male,84,75_or_older
412,20241138,Motorcycle rider,Male,50,40_to_64
413,20245013,Driver,Male,20,17_to_25
414,20247045,Pedestrian,Male,-9,Unknown
415,20244014,Driver,Male,65,65_to_74
416,20244069,Passenger,Female,59,40_to_64
417,20242053,Driver,Male,25,17_to_25
418,20243111,Driver,Female,22,17_to_25
419,20247028,Driver,Female,18,17_to_25
420,20243067,Driver,Male,56,40_to_64
421,20242186,Driver,Male,48,40_to_64
422,20242250,Motorcycle rider,Male,21,17_to_25
423,20245078,Pedal cyclist,Male,50,40_to_64
424,20243167,Motorcycle rider,Male,38,26_to_39
425,20245150,Passenger,Male,17,17_to_25
426,20243106,Pedestrian,Female,35,26_to_39
427,20242098,Motorcycle rider,Male,37,26_to_39
428,20241179,Motorcycle rider,Male,60,40_to_64
429,20242070,Driver,Female,56,40_to_64
430,20243261,Motorcycle rider,Male,63,40_to_64
431,20243227,Driver,Male,20,17_to_25
432,20242243,Pedal cyclist,Male,81,75_or_older
433,20242102,Driver,Female,80,75_or_older
434,20245165,Passenger,Male,49,40_to_64
435,20241109,Driver,Male,18,17_to_25
436,20243187,Pedestrian,Male,36,26_to_39
437,20245028,Driver,Male,56,40_to_64
438,20241301,Motorcycle rider,Male,57,40_to_64
439,20243135,Driver,Male,28,26_to_39
440,20245166,Motorcycle rider,Male,64,40_to_64
441,20245110,Driver,Male,18,17_to_25
442,20241248,Driver,Male,96,75_or_older
443,20245030,Driver,Male,45,40_to_64
444,20243268,Driver,Male,63,40_to_64
445,20242071,Motorcycle rider,Male,38,26_to_39
446,20241020,Motorcycle rider,Male,58,40_to_64
447,20241294,Pedestrian,Female,15,0_to_16
448,20241304,Driver,Male,62,40_to_64
449,20245112,Passenger,Male,54,40_to_64
450,20242123,Pedestrian,Male,62,40_to_64
451,20243197,Unknown,Female,45,40_to_64
452,20242144,Pedestrian,Male,39,26_to_39
453,20241199,Driver,Male,23,17_to_25
454,20241199,Passenger,Female,26,26_to_39
455,20243066,Passenger,Male,25,17_to_25
456,20243233,Driver,Male,21,17_to_25
457,20243203,Driver,Male,50,40_to_64
458,20242209,Driver,Male,40,40_to_64
459,20242056,Pedestrian,Male,57,40_to_64
460,20245152,Driver,Female,32,26_to_39
461,20242130,Motorcycle rider,Male,44,40_to_64
462,20243109,Driver,Male,64,40_to_64
463,20243109,Passenger,Female,60,40_to_64
464,20243010,Driver,Male,68,65_to_74
465,20247035,Unknown,Female,-9,Unknown
466,20243181,Motorcycle rider,Male,23,17_to_25
467,20246018,Driver,Female,54,40_to_64
468,20241071,Pedestrian,Female,63,40_to_64
469,20241186,Pedestrian,Male,13,0_to_16
470,20243078,Motorcycle rider,Male,29,26_to_39
471,20241223,Pedestrian,Male,56,40_to_64
472,20245136,Pedestrian,Male,73,65_to_74
473,20241221,Driver,Male,44,40_to_64
474,20241143,Driver,Male,17,17_to_25
475,20243242,Driver,Male,53,40_to_64
476,20247031,Motorcycle rider,Male,22,17_to_25
477,20242189,Driver,Female,23,17_to_25
478,20245102,Driver,Male,37,26_to_39
479,20242170,Driver,Female,53,40_to_64
480,20243043,Driver,Male,56,40_to_64
481,20241140,Driver,Male,19,17_to_25
482,20244063,Motorcycle rider,Male,78,75_or_older
483,20245010,Driver,Male,85,75_or_older
484,20241131,Motorcycle rider,Male,70,65_to_74
485,20245019,Driver,Male,21,17_to_25
486,20242172,Pedal cyclist,Male,42,40_to_64
487,20241111,Driver,Male,31,26_to_39
488,20242055,Pedestrian,Male,66,65_to_74
489,20241017,Motorcycle pillion passenger,Male,20,17_to_25
490,20244067,Pedestrian,Male,49,40_to_64
491,20246024,Pedestrian,Male,61,40_to_64
492,20241254,Motorcycle pillion passenger,Male,20,17_to_25
493,20241254,Motorcycle rider,Male,21,17_to_25
494,20247004,Driver,Male,55,40_to_64
495,20243011,Motorcycle rider,Male,69,65_to_74
496,20245147,Driver,Male,79,75_or_older
497,20246011,Driver,Female,80,75_or_older
498,20242177,Pedestrian,Female,68,65_to_74
499,20241127,Driver,Male,52,40_to_64
500,20241210,Passenger,Female,81,75_or_older
501,20242132,Driver,Male,46,40_to_64
502,20242132,Passenger,Male,37,26_to_39
503,20242184,Passenger,Male,6,0_to_16
504,20241253,Driver,Male,23,17_to_25
505,20243024,Motorcycle rider,Male,34,26_to_39
506,20245058,Passenger,Male,0,0_to_16
507,20245058,Passenger,Female,21,17_to_25
508,20245058,Passenger,Female,33,26_to_39
509,20242224,Driver,Male,25,17_to_25
510,20243031,Driver,Male,21,17_to_25
511,20242069,Motorcycle rider,Male,19,17_to_25
512,20245076,Driver,Male,28,26_to_39
513,20243156,Motorcycle rider,Male,32,26_to_39
514,20242251,Pedestrian,Female,43,40_to_64
515,20244034,Pedal cyclist,Male,49,40_to_64
516,20242090,Motorcycle rider,Male,34,26_to_39
517,20243231,Passenger,Female,35,26_to_39
518,20243231,Passenger,Female,60,40_to_64
519,20243231,Passenger,Female,-9,Unknown
520,20243231,Passenger,Male,28,26_to_39
521,20242194,Driver,Male,50,40_to_64
522,20245085,Driver,Male,39,26_to_39
523,20243142,Driver,Male,73,65_to_74
524,20242043,Pedal cyclist,Female,68,65_to_74
525,20243124,Driver,Male,72,65_to_74
526,20244007,Motorcycle rider,Male,78,75_or_older
527,20242060,Pedestrian,Male,79,75_or_older
528,20243104,Pedestrian,Female,37,26_to_39
529,20244041,Driver,Female,37,26_to_39
530,20247043,Pedestrian,Female,-9,Unknown
531,20246026,Driver,Male,20,17_to_25
532,20243021,Driver,Male,29,26_to_39
533,20245140,Driver,Male,41,40_to_64
534,20242155,Driver,Male,63,40_to_64
535,20242032,Pedestrian,Male,35,26_to_39
536,20241285,Motorcycle rider,Male,69,65_to_74
537,20245011,Motorcycle rider,Male,48,40_to_64
538,20244066,Pedestrian,Male,52,40_to_64
539,20242064,Pedal cyclist,Male,27,26_to_39
540,20242164,Motorcycle rider,Male,22,17_to_25
541,20244035,Driver,Male,75,75_or_older
542,20242252,Driver,Male,72,65_to_74
543,20243018,Motorcycle rider,Male,47,40_to_64
544,20242086,Motorcycle rider,Male,51,40_to_64
545,20243217,Pedestrian,Male,67,65_to_74
546,20243251,Passenger,Female,36,26_to_39
547,20243058,Passenger,Female,3,0_to_16
548,20245053,Driver,Male,36,26_to_39
549,20247038,Pedestrian,Female,42,40_to_64
550,20244046,Driver,Male,47,40_to_64
551,20245014,Passenger,Female,3,0_to_16
552,20243085,Pedestrian,Male,70,65_to_74
553,20244039,Driver,Male,38,26_to_39
554,20243240,Driver,Male,79,75_or_older
555,20247017,Driver,Male,71,65_to_74
556,20247017,Driver,Male,69,65_to_74
557,20247049,Passenger,Female,63,40_to_64
558,20246002,Driver,Male,24,17_to_25
559,20246002,Passenger,Male,27,26_to_39
560,20242099,Passenger,Female,68,65_to_74
561,20242099,Driver,Male,65,65_to_74
562,20247036,Passenger,Female,64,40_to_64
563,20247036,Passenger,Male,17,17_to_25
564,20243063,Motorcycle rider,Male,30,26_to_39
565,20241176,Motorcycle rider,Male,31,26_to_39
566,20247022,Driver,Male,28,26_to_39
567,20241086,Pedestrian,Male,50,40_to_64
568,20241224,Passenger,Male,16,0_to_16
569,20241265,Motorcycle rider,Male,27,26_to_39
570,20241202,Pedestrian,Female,96,75_or_older
571,20245052,Driver,Male,52,40_to_64
572,20245064,Driver,Female,18,17_to_25
573,20246023,Driver,Male,59,40_to_64
574,20241293,Driver,Male,55,40_to_64
575,20241299,Driver,Male,60,40_to_64
576,20244078,Pedestrian,Male,80,75_or_older
577,20243164,Pedestrian,Male,57,40_to_64
578,20242201,Motorcycle rider,Male,54,40_to_64
579,20245117,Pedestrian,Male,76,75_or_older
580,20241307,Driver,Male,43,40_to_64
581,20242074,Driver,Male,23,17_to_25
582,20242074,Driver,Male,59,40_to_64
583,20241243,Driver,Male,25,17_to_25
584,20241243,Driver,Male,63,40_to_64
585,20247034,Pedestrian,Female,20,17_to_25
586,20241260,Driver,Male,20,17_to_25
587,20243004,Driver,Male,34,26_to_39
588,20246014,Motorcycle rider,Male,23,17_to_25
589,20246014,Motorcycle rider,Male,30,26_to_39
590,20242024,Driver,Male,75,75_or_older
591,20245105,Driver,Male,73,65_to_74
592,20243169,Motorcycle rider,Male,71,65_to_74
593,20243081,Driver,Male,78,75_or_older
594,20243081,Driver,Male,55,40_to_64
595,20242169,Driver,Male,61,40_to_64
596,20242119,Driver,Female,32,26_to_39
597,20241110,Motorcycle rider,Male,49,40_to_64
598,20241082,Motorcycle rider,Male,17,17_to_25
599,20242062,Unknown,Male,32,26_to_39
600,20245132,Passenger,Male,18,17_to_25
601,20241159,Driver,Male,40,40_to_64
602,20246022,Passenger,Male,18,17_to_25
603,20241229,Driver,Male,16,0_to_16
604,20245062,Driver,Male,62,40_to_64
605,20242026,Passenger,Male,19,17_to_25
606,20247009,Passenger,Male,8,0_to_16
607,20242268,Pedestrian,Male,53,40_to_64
608,20242238,Pedal cyclist,Male,63,40_to_64
609,20242122,Pedal cyclist,Female,56,40_to_64
610,20241046,Passenger,Male,20,17_to_25
611,20241046,Passenger,Female,18,17_to_25
612,20241046,Passenger,Female,20,17_to_25
613,20243192,Driver,Male,87,75_or_older
614,20241032,Driver,Female,55,40_to_64
615,20241032,Passenger,Male,54,40_to_64
616,20241031,Motorcycle rider,Male,16,0_to_16
617,20243254,Pedal cyclist,Male,63,40_to_64
618,20243133,Driver,Male,33,26_to_39
619,20241203,Driver,Male,67,65_to_74
620,20247046,Passenger,Unknown,77,75_or_older
621,20243118,Driver,Male,33,26_to_39
622,20243173,Pedal cyclist,Male,69,65_to_74
623,20243199,Driver,Male,56,40_to_64
624,20244003,Driver,Male,71,65_to_74
625,20241298,Driver,Male,67,65_to_74
626,20242112,Driver,Female,28,26_to_39
627,20242112,Passenger,Male,3,0_to_16
628,20243092,Driver,Male,59,40_to_64
629,20243042,Motorcycle rider,Male,37,26_to_39
630,20243221,Unknown,Female,30,26_to_39
631,20244005,Driver,Male,84,75_or_older
632,20243178,Motorcycle rider,Male,51,40_to_64
633,20245074,Motorcycle rider,Male,57,40_to_64
634,20242196,Motorcycle rider,Male,37,26_to_39
635,20244050,Driver,Female,85,75_or_older
636,20241208,Driver,Male,39,26_to_39
637,20242259,Driver,Male,67,65_to_74
638,20242212,Motorcycle rider,Male,19,17_to_25
639,20244045,Pedestrian,Female,79,75_or_older
640,20243019,Motorcycle rider,Male,26,26_to_39
641,20241036,Driver,Male,32,26_to_39
642,20242226,Pedestrian,Female,64,40_to_64
643,20247007,Driver,Male,73,65_to_74
644,20243074,Pedal cyclist,Male,11,0_to_16
645,20241003,Driver,Male,63,40_to_64
646,20241277,Motorcycle rider,Male,17,17_to_25
647,20241249,Pedestrian,Male,83,75_or_older
648,20242020,Motorcycle rider,Male,25,17_to_25
649,20242108,Driver,Male,28,26_to_39
650,20243120,Motorcycle rider,Male,57,40_to_64
651,20242187,Driver,Male,33,26_to_39
652,20245075,Driver,Male,40,40_to_64
653,20243116,Passenger,Male,60,40_to_64
654,20243116,Driver,Male,67,65_to_74
655,20245151,Pedestrian,Male,40,40_to_64
656,20242133,Driver,Male,59,40_to_64
657,20241092,Passenger,Male,17,17_to_25
658,20245050,Driver,Female,75,75_or_older
659,20245050,Passenger,Male,78,75_or_older
660,20245091,Passenger,Male,2,0_to_16
661,20242121,Driver,Male,29,26_to_39
662,20245054,Driver,Male,34,26_to_39
663,20243214,Driver,Male,32,26_to_39
664,20241118,Driver,Female,72,65_to_74
665,20245096,Driver,Male,69,65_to_74
666,20243157,Passenger,Male,19,17_to_25
667,20241190,Driver,Male,47,40_to_64
668,20241097,Passenger,Male,82,75_or_older
669,20242265,Passenger,Female,17,17_to_25
670,20242265,Driver,Male,18,17_to_25
671,20241250,Driver,Male,80,75_or_older
672,20242200,Driver,Male,18,17_to_25
673,20242178,Passenger,Male,58,40_to_64
674,20242234,Driver,Male,18,17_to_25
675,20242048,Motorcycle rider,Female,26,26_to_39
676,20245007,Passenger,Male,26,26_to_39
677,20245126,Passenger,Female,83,75_or_older
678,20245126,Driver,Female,82,75_or_older
679,20242003,Driver,Male,73,65_to_74
680,20243252,Driver,Female,33,26_to_39
681,20243252,Passenger,Male,0,0_to_16
682,20243061,Driver,Male,18,17_to_25
683,20242162,Motorcycle rider,Male,20,17_to_25
684,20244071,Driver,Male,58,40_to_64
685,20241047,Pedestrian,Male,61,40_to_64
686,20241205,Pedestrian,Male,80,75_or_older
687,20241024,Motorcycle rider,Male,22,17_to_25
688,20242096,Pedestrian,Male,30,26_to_39
689,20242240,Pedestrian,Female,29,26_to_39
690,20243139,Pedestrian,Male,44,40_to_64
691,20243075,Passenger,Female,24,17_to_25
692,20244051,Driver,Female,85,75_or_older
693,20241070,Driver,Male,47,40_to_64
